,zipcode,city,state,popsum
783,3042,Epping,New Hampshire,16192.0
784,3043,Francestown,New Hampshire,4437.0
785,3044,Fremont,New Hampshire,4661.0
786,3045,Goffstown,New Hampshire,23664.0
787,3046,Dunbarton,New Hampshire,5978.0
788,3047,Greenfield,New Hampshire,1093.0
789,3048,Greenville,New Hampshire,9377.0
790,3049,Hollis,New Hampshire,16083.0
791,3051,Hudson,New Hampshire,29464.0
792,3052,Litchfield,New Hampshire,21760.0
793,3053,Londonderry,New Hampshire,50714.0
794,3054,Merrimack,New Hampshire,68586.0
795,3055,Milford,New Hampshire,39297.0
796,3057,Mont Vernon,New Hampshire,5418.0
797,3060,Nashua,New Hampshire,60178.0
799,3062,Nashua,New Hampshire,68605.0
800,3063,Nashua,New Hampshire,18699.0
801,3064,Nashua,New Hampshire,15841.0
802,3070,New Boston,New Hampshire,12176.0
803,3071,New Ipswich,New Hampshire,11166.0
805,3076,Pelham,New Hampshire,23349.0
806,3077,Raymond,New Hampshire,27249.0
807,3079,Salem,New Hampshire,60155.0
808,3082,Lyndeborough,New Hampshire,4433.0
809,3084,Temple,New Hampshire,3643.0
810,3086,Wilton,New Hampshire,4195.0
811,3087,Windham,New Hampshire,36624.0
812,3101,Manchester,New Hampshire,4690.0
813,3102,Manchester,New Hampshire,34310.0
814,3103,Manchester,New Hampshire,82228.0
815,3104,Manchester,New Hampshire,49237.0
817,3106,Hooksett,New Hampshire,28289.0
819,3109,Manchester,New Hampshire,26590.0
820,3110,Bedford,New Hampshire,36362.0
822,3215,Waterville Valley,New Hampshire,453.0
823,3216,Andover,New Hampshire,5837.0
824,3217,Ashland,New Hampshire,3070.0
825,3218,Barnstead,New Hampshire,1529.0
826,3220,Belmont,New Hampshire,8895.0
827,3221,Bradford,New Hampshire,4262.0
828,3222,Bristol,New Hampshire,11523.0
829,3223,Campton,New Hampshire,7670.0
830,3224,Canterbury,New Hampshire,2721.0
831,3225,Center Barnstead,New Hampshire,9828.0
832,3226,Center Harbor,New Hampshire,2291.0
833,3227,Center Sandwich,New Hampshire,2444.0
834,3229,Contoocook,New Hampshire,14025.0
835,3230,Danbury,New Hampshire,3479.0
836,3231,East Andover,New Hampshire,326.0
837,3233,Elkins,New Hampshire,293.0
838,3234,Epsom,New Hampshire,12034.0
839,3235,Franklin,New Hampshire,19351.0
840,3237,Gilmanton,New Hampshire,2632.0
841,3238,Glencliff,New Hampshire,194.0
842,3240,Grafton,New Hampshire,2341.0
843,3241,Hebron,New Hampshire,1737.0
844,3242,Henniker,New Hampshire,2782.0
845,3243,Hill,New Hampshire,2495.0
846,3244,Hillsborough,New Hampshire,17251.0
847,3245,Holderness,New Hampshire,3180.0
848,3246,Laconia,New Hampshire,33875.0
850,3249,Gilford,New Hampshire,7500.0
851,3251,Lincoln,New Hampshire,4395.0
853,3253,Meredith,New Hampshire,6509.0
854,3254,Moultonborough,New Hampshire,10412.0
855,3255,Newbury,New Hampshire,4611.0
856,3256,New Hampton,New Hampshire,6007.0
857,3257,New London,New Hampshire,12107.0
858,3258,Chichester,New Hampshire,5604.0
859,3259,North Sandwich,New Hampshire,774.0
860,3260,North Sutton,New Hampshire,1779.0
861,3261,Northwood,New Hampshire,9815.0
862,3262,North Woodstock,New Hampshire,2114.0
863,3263,Pittsfield,New Hampshire,5032.0
864,3264,Plymouth,New Hampshire,20501.0
865,3266,Rumney,New Hampshire,4567.0
866,3268,Salisbury,New Hampshire,3290.0
867,3269,Sanbornton,New Hampshire,4691.0
869,3273,South Sutton,New Hampshire,821.0
870,3275,Suncook,New Hampshire,12096.0
871,3276,Tilton,New Hampshire,21873.0
872,3278,Warner,New Hampshire,7977.0
873,3279,Warren,New Hampshire,593.0
874,3280,Washington,New Hampshire,3092.0
875,3281,Weare,New Hampshire,25227.0
876,3282,Wentworth,New Hampshire,1497.0
877,3284,Springfield,New Hampshire,2744.0
878,3285,Thornton,New Hampshire,4925.0
879,3287,Wilmot,New Hampshire,2120.0
881,3290,Nottingham,New Hampshire,10540.0
882,3291,West Nottingham,New Hampshire,51.0
883,3293,Woodstock,New Hampshire,395.0
886,3301,Concord,New Hampshire,67721.0
888,3303,Concord,New Hampshire,32318.0
889,3304,Bow,New Hampshire,16168.0
891,3307,Loudon,New Hampshire,8159.0
892,3431,Keene,New Hampshire,54179.0
894,3440,Antrim,New Hampshire,2981.0
895,3441,Ashuelot,New Hampshire,1035.0
896,3442,Bennington,New Hampshire,3844.0
897,3443,Chesterfield,New Hampshire,1294.0
898,3444,Dublin,New Hampshire,4335.0
899,3445,Sullivan,New Hampshire,1827.0
900,3446,Swanzey,New Hampshire,12201.0
901,3447,Fitzwilliam,New Hampshire,2733.0
902,3448,Gilsum,New Hampshire,1380.0
903,3449,Hancock,New Hampshire,4228.0
904,3450,Harrisville,New Hampshire,1015.0
905,3451,Hinsdale,New Hampshire,8159.0
906,3452,Jaffrey,New Hampshire,11345.0
907,3455,Marlborough,New Hampshire,4612.0
908,3456,Marlow,New Hampshire,899.0
909,3457,Nelson,New Hampshire,2348.0
910,3458,Peterborough,New Hampshire,13264.0
911,3461,Rindge,New Hampshire,16033.0
912,3462,Spofford,New Hampshire,2738.0
913,3464,Stoddard,New Hampshire,2779.0
914,3465,Troy,New Hampshire,5723.0
915,3466,West Chesterfield,New Hampshire,1938.0
916,3467,Westmoreland,New Hampshire,3146.0
919,3470,Winchester,New Hampshire,5743.0
920,3561,Littleton,New Hampshire,15845.0
921,3570,Berlin,New Hampshire,21416.0
922,3574,Bethlehem,New Hampshire,4476.0
923,3575,Bretton Woods,New Hampshire,314.0
924,3576,Colebrook,New Hampshire,3861.0
925,3579,Errol,New Hampshire,795.0
926,3580,Franconia,New Hampshire,3618.0
927,3581,Gorham,New Hampshire,5202.0
928,3582,Groveton,New Hampshire,1790.0
929,3583,Jefferson,New Hampshire,1893.0
930,3584,Lancaster,New Hampshire,7909.0
931,3585,Lisbon,New Hampshire,2939.0
932,3586,Sugar Hill,New Hampshire,1449.0
933,3588,Milan,New Hampshire,4431.0
935,3590,North Stratford,New Hampshire,1765.0
936,3592,Pittsburg,New Hampshire,2489.0
937,3593,Randolph,New Hampshire,696.0
938,3595,Twin Mountain,New Hampshire,1414.0
939,3597,West Stewartstown,New Hampshire,1081.0
940,3598,Whitefield,New Hampshire,3714.0
941,3601,Acworth,New Hampshire,515.0
942,3602,Alstead,New Hampshire,5427.0
943,3603,Charlestown,New Hampshire,3863.0
944,3604,Drewsville,New Hampshire,114.0
945,3605,Lempster,New Hampshire,2423.0
946,3607,South Acworth,New Hampshire,358.0
947,3608,Walpole,New Hampshire,7289.0
948,3609,North Walpole,New Hampshire,1976.0
949,3740,Bath,New Hampshire,2268.0
950,3741,Canaan,New Hampshire,10939.0
951,3743,Claremont,New Hampshire,23568.0
952,3745,Cornish,New Hampshire,2130.0
953,3746,Cornish Flat,New Hampshire,579.0
954,3748,Enfield,New Hampshire,12874.0
956,3750,Etna,New Hampshire,1468.0
957,3751,Georges Mills,New Hampshire,879.0
958,3752,Goshen,New Hampshire,1769.0
959,3753,Grantham,New Hampshire,5054.0
960,3754,Guild,New Hampshire,227.0
961,3755,Hanover,New Hampshire,17130.0
963,3765,Haverhill,New Hampshire,874.0
964,3766,Lebanon,New Hampshire,11029.0
965,3768,Lyme,New Hampshire,4204.0
967,3770,Meriden,New Hampshire,602.0
968,3771,Monroe,New Hampshire,1700.0
969,3773,Newport,New Hampshire,17527.0
970,3774,North Haverhill,New Hampshire,4008.0
971,3777,Orford,New Hampshire,3303.0
972,3779,Piermont,New Hampshire,2060.0
973,3780,Pike,New Hampshire,1115.0
974,3781,Plainfield,New Hampshire,3061.0
975,3782,Sunapee,New Hampshire,3522.0
976,3784,West Lebanon,New Hampshire,8289.0
977,3785,Woodsville,New Hampshire,3974.0
978,3801,Portsmouth,New Hampshire,47117.0
982,3809,Alton,New Hampshire,7852.0
983,3810,Alton Bay,New Hampshire,4055.0
984,3811,Atkinson,New Hampshire,17941.0
985,3812,Bartlett,New Hampshire,2057.0
986,3813,Center Conway,New Hampshire,8857.0
987,3814,Center Ossipee,New Hampshire,6278.0
989,3816,Center Tuftonboro,New Hampshire,3786.0
990,3817,Chocorua,New Hampshire,935.0
991,3818,Conway,New Hampshire,8243.0
992,3819,Danville,New Hampshire,7268.0
993,3820,Dover,New Hampshire,62147.0
996,3823,Madbury,New Hampshire,3900.0
997,3824,Durham,New Hampshire,13710.0
998,3825,Barrington,New Hampshire,13738.0
999,3826,East Hampstead,New Hampshire,4172.0
1000,3827,East Kingston,New Hampshire,6702.0
1001,3830,East Wakefield,New Hampshire,3512.0
1002,3832,Eaton Center,New Hampshire,624.0
1003,3833,Exeter,New Hampshire,32950.0
1004,3835,Farmington,New Hampshire,18880.0
1005,3836,Freedom,New Hampshire,2342.0
1006,3837,Gilmanton Iron Works,New Hampshire,3332.0
1007,3838,Glen,New Hampshire,2222.0
1008,3839,Rochester,New Hampshire,4054.0
1009,3840,Greenland,New Hampshire,7492.0
1010,3841,Hampstead,New Hampshire,16785.0
1011,3842,Hampton,New Hampshire,32898.0
1013,3844,Hampton Falls,New Hampshire,4916.0
1014,3845,Intervale,New Hampshire,2029.0
1015,3846,Jackson,New Hampshire,2139.0
1016,3847,Kearsarge,New Hampshire,455.0
1017,3848,Kingston,New Hampshire,9198.0
1018,3849,Madison,New Hampshire,4336.0
1019,3850,Melvin Village,New Hampshire,630.0
1020,3851,Milton,New Hampshire,6731.0
1021,3852,Milton Mills,New Hampshire,941.0
1022,3853,Mirror Lake,New Hampshire,584.0
1023,3854,New Castle,New Hampshire,2108.0
1024,3855,New Durham,New Hampshire,3004.0
1025,3856,Newfields,New Hampshire,3575.0
1026,3857,Newmarket,New Hampshire,6211.0
1027,3858,Newton,New Hampshire,9769.0
1029,3860,North Conway,New Hampshire,4767.0
1030,3861,Lee,New Hampshire,9105.0
1031,3862,North Hampton,New Hampshire,10482.0
1032,3864,Ossipee,New Hampshire,4461.0
1033,3865,Plaistow,New Hampshire,15383.0
1035,3867,Rochester,New Hampshire,44305.0
1036,3868,Rochester,New Hampshire,8521.0
1037,3869,Rollinsford,New Hampshire,6402.0
1038,3870,Rye,New Hampshire,11215.0
1039,3871,Rye Beach,New Hampshire,179.0
1040,3872,Sanbornville,New Hampshire,4787.0
1041,3873,Sandown,New Hampshire,15126.0
1042,3874,Seabrook,New Hampshire,23817.0
1043,3875,Silver Lake,New Hampshire,836.0
1044,3878,Somersworth,New Hampshire,10997.0
1045,3882,Effingham,New Hampshire,3959.0
1046,3883,South Tamworth,New Hampshire,461.0
1047,3884,Strafford,New Hampshire,6500.0
1048,3885,Stratham,New Hampshire,15358.0
1049,3886,Tamworth,New Hampshire,5329.0
1050,3887,Union,New Hampshire,5827.0
1051,3890,West Ossipee,New Hampshire,724.0
1052,3894,Wolfeboro,New Hampshire,13924.0
1055,3901,Berwick,Maine,16335.0
1056,3902,Cape Neddick,Maine,4670.0
1057,3903,Eliot,Maine,14028.0
1058,3904,Kittery,Maine,16925.0
1059,3905,Kittery Point,Maine,4646.0
1060,3906,North Berwick,Maine,9580.0
1061,3907,Ogunquit,Maine,1766.0
1062,3908,South Berwick,Maine,7376.0
1063,3909,York,Maine,22595.0
1064,3910,York Beach,Maine,679.0
1065,3911,York Harbor,Maine,570.0
1066,4001,Acton,Maine,5612.0
1067,4002,Alfred,Maine,11539.0
1068,4003,Bailey Island,Maine,520.0
1070,4005,Biddeford,Maine,50817.0
1071,4006,Biddeford Pool,Maine,203.0
1073,4008,Bowdoinham,Maine,4238.0
1074,4009,Bridgton,Maine,10604.0
1075,4010,Brownfield,Maine,4124.0
1076,4011,Brunswick,Maine,32111.0
1079,4015,Casco,Maine,10016.0
1081,4017,Chebeague Island,Maine,372.0
1082,4019,Cliff Island,Maine,161.0
1083,4020,Cornish,Maine,3902.0
1084,4021,Cumberland Center,Maine,6818.0
1085,4022,Denmark,Maine,2452.0
1086,4024,East Baldwin,Maine,1598.0
1087,4027,Lebanon,Maine,7345.0
1089,4029,Sebago,Maine,3758.0
1090,4030,East Waterboro,Maine,2386.0
1091,4032,Freeport,Maine,20358.0
1094,4037,Fryeburg,Maine,6577.0
1095,4038,Gorham,Maine,42378.0
1096,4039,Gray,Maine,15709.0
1097,4040,Harrison,Maine,6190.0
1098,4041,Hiram,Maine,2403.0
1099,4042,Hollis Center,Maine,11016.0
1100,4043,Kennebunk,Maine,28659.0
1101,4046,Kennebunkport,Maine,15349.0
1102,4047,Parsonsfield,Maine,4715.0
1103,4048,Limerick,Maine,1957.0
1104,4049,Limington,Maine,4193.0
1105,4050,Long Island,Maine,626.0
1106,4051,Lovell,Maine,3065.0
1108,4055,Naples,Maine,10132.0
1109,4056,Newfield,Maine,537.0
1110,4057,North Bridgton,Maine,158.0
1111,4061,North Waterboro,Maine,3925.0
1112,4062,Windham,Maine,28445.0
1113,4063,Ocean Park,Maine,937.0
1114,4064,Old Orchard Beach,Maine,21643.0
1115,4066,Orrs Island,Maine,1413.0
1116,4068,Porter,Maine,3180.0
1117,4069,Pownal,Maine,3297.0
1119,4071,Raymond,Maine,7962.0
1120,4072,Saco,Maine,29921.0
1121,4073,Sanford,Maine,20254.0
1122,4074,Scarborough,Maine,41863.0
1123,4076,Shapleigh,Maine,4396.0
1126,4079,Harpswell,Maine,8526.0
1128,4083,Springvale,Maine,11785.0
1129,4084,Standish,Maine,8884.0
1130,4085,Steep Falls,Maine,4699.0
1131,4086,Topsham,Maine,15374.0
1132,4087,Waterboro,Maine,5419.0
1133,4088,Waterford,Maine,4019.0
1134,4090,Wells,Maine,20482.0
1135,4091,West Baldwin,Maine,1910.0
1136,4092,Westbrook,Maine,27573.0
1137,4093,Buxton,Maine,22189.0
1139,4095,West Newfield,Maine,3402.0
1140,4096,Yarmouth,Maine,17560.0
1141,4097,North Yarmouth,Maine,4159.0
1143,4101,Portland,Maine,45778.0
1144,4102,Portland,Maine,11962.0
1145,4103,Portland,Maine,17355.0
1147,4105,Falmouth,Maine,22665.0
1148,4106,South Portland,Maine,29714.0
1149,4107,Cape Elizabeth,Maine,15054.0
1150,4108,Peaks Island,Maine,950.0
1151,4109,Portland,Maine,110.0
1152,4110,Cumberland Foreside,Maine,2826.0
1158,4210,Auburn,Maine,29889.0
1161,4216,Andover,Maine,1031.0
1162,4217,Bethel,Maine,9025.0
1163,4219,Bryant Pond,Maine,3277.0
1164,4220,Buckfield,Maine,6522.0
1165,4221,Canton,Maine,1741.0
1166,4222,Durham,Maine,3870.0
1168,4224,Dixfield,Maine,3496.0
1170,4226,East Andover,Maine,411.0
1171,4227,East Dixfield,Maine,188.0
1172,4228,East Livermore,Maine,12.0
1174,4231,Stoneham,Maine,287.0
1175,4234,East Wilton,Maine,179.0
1176,4236,Greene,Maine,9581.0
1177,4237,Hanover,Maine,645.0
1178,4238,Hebron,Maine,3763.0
1179,4239,Jay,Maine,7976.0
1180,4240,Lewiston,Maine,41292.0
1183,4250,Lisbon,Maine,9045.0
1184,4252,Lisbon Falls,Maine,7848.0
1185,4253,Livermore,Maine,4518.0
1186,4254,Livermore Falls,Maine,6678.0
1187,4255,Greenwood,Maine,929.0
1188,4256,Mechanic Falls,Maine,7960.0
1189,4257,Mexico,Maine,6036.0
1190,4258,Minot,Maine,5468.0
1191,4259,Monmouth,Maine,5243.0
1192,4260,New Gloucester,Maine,14985.0
1193,4261,Newry,Maine,1147.0
1195,4263,Leeds,Maine,6170.0
1196,4265,North Monmouth,Maine,2363.0
1198,4267,North Waterford,Maine,100.0
1199,4268,Norway,Maine,7944.0
1200,4270,Oxford,Maine,9660.0
1201,4271,Paris,Maine,61.0
1202,4274,Poland,Maine,8694.0
1203,4275,Roxbury,Maine,1359.0
1204,4276,Rumford,Maine,12674.0
1205,4280,Sabattus,Maine,14487.0
1206,4281,South Paris,Maine,11235.0
1207,4282,Turner,Maine,9179.0
1208,4284,Wayne,Maine,1870.0
1209,4285,Weld,Maine,933.0
1210,4286,West Bethel,Maine,54.0
1211,4287,Bowdoin,Maine,6859.0
1213,4289,West Paris,Maine,4807.0
1214,4290,Peru,Maine,3178.0
1216,4292,Sumner,Maine,1922.0
1217,4294,Wilton,Maine,6551.0
1218,4330,Augusta,Maine,30462.0
1224,4342,Dresden,Maine,2542.0
1225,4343,East Winthrop,Maine,46.0
1226,4344,Farmingdale,Maine,7621.0
1227,4345,Gardiner,Maine,23554.0
1228,4346,Randolph,Maine,2935.0
1229,4347,Hallowell,Maine,3856.0
1230,4348,Jefferson,Maine,7960.0
1231,4349,Kents Hill,Maine,3129.0
1232,4350,Litchfield,Maine,5923.0
1233,4351,Manchester,Maine,7070.0
1234,4352,Mount Vernon,Maine,3571.0
1235,4353,Whitefield,Maine,2870.0
1236,4354,Palermo,Maine,3432.0
1237,4355,Readfield,Maine,6788.0
1238,4357,Richmond,Maine,6696.0
1239,4358,South China,Maine,11591.0
1240,4359,South Gardiner,Maine,621.0
1241,4360,Vienna,Maine,1236.0
1242,4363,Windsor,Maine,2891.0
1243,4364,Winthrop,Maine,8854.0
1244,4401,Bangor,Maine,95230.0
1246,4406,Abbot,Maine,1201.0
1247,4408,Aurora,Maine,448.0
1248,4410,Bradford,Maine,2058.0
1249,4411,Bradley,Maine,1862.0
1250,4412,Brewer,Maine,16916.0
1251,4413,Brookton,Maine,522.0
1252,4414,Brownville,Maine,1348.0
1253,4415,Brownville Junction,Maine,595.0
1254,4416,Bucksport,Maine,14390.0
1255,4417,Burlington,Maine,645.0
1256,4418,Greenbush,Maine,4718.0
1257,4419,Carmel,Maine,4989.0
1259,4421,Castine,Maine,2649.0
1260,4422,Charleston,Maine,1715.0
1261,4424,Danforth,Maine,2192.0
1262,4426,Dover Foxcroft,Maine,9988.0
1263,4427,Corinth,Maine,6569.0
1264,4428,Eddington,Maine,7239.0
1265,4429,Holden,Maine,12706.0
1266,4430,East Millinocket,Maine,3986.0
1267,4431,East Orland,Maine,200.0
1268,4434,Etna,Maine,1984.0
1269,4435,Exeter,Maine,2388.0
1270,4438,Frankfort,Maine,2926.0
1271,4441,Greenville,Maine,4681.0
1272,4442,Greenville Junction,Maine,122.0
1273,4443,Guilford,Maine,1976.0
1274,4444,Hampden,Maine,14488.0
1275,4448,Howland,Maine,956.0
1276,4449,Hudson,Maine,2583.0
1277,4450,Kenduskeag,Maine,1474.0
1278,4451,Kingman,Maine,293.0
1279,4453,Lagrange,Maine,2143.0
1280,4454,Lambert Lake,Maine,189.0
1281,4455,Lee,Maine,974.0
1282,4456,Levant,Maine,6141.0
1283,4457,Lincoln,Maine,9683.0
1284,4459,Mattawamkeag,Maine,1184.0
1285,4460,Medway,Maine,1612.0
1286,4461,Milford,Maine,5099.0
1287,4462,Millinocket,Maine,10528.0
1288,4463,Milo,Maine,4958.0
1289,4464,Monson,Maine,1437.0
1290,4468,Old Town,Maine,11760.0
1291,4469,Orono,Maine,6020.0
1292,4471,Orient,Maine,1642.0
1293,4472,Orland,Maine,3171.0
1294,4473,Orono,Maine,13190.0
1295,4474,Orrington,Maine,5704.0
1296,4475,Passadumkeag,Maine,1081.0
1297,4476,Penobscot,Maine,2587.0
1298,4478,Rockwood,Maine,727.0
1299,4479,Sangerville,Maine,3042.0
1300,4481,Sebec,Maine,1495.0
1301,4485,Shirley Mills,Maine,587.0
1302,4487,Springfield,Maine,2552.0
1303,4488,Stetson,Maine,2534.0
1304,4489,Stillwater,Maine,243.0
1305,4490,Topsfield,Maine,344.0
1306,4491,Vanceboro,Maine,283.0
1307,4492,Waite,Maine,160.0
1308,4493,West Enfield,Maine,5174.0
1309,4495,Winn,Maine,709.0
1310,4496,Winterport,Maine,9680.0
1311,4497,Wytopitlock,Maine,436.0
1312,4530,Bath,Maine,23351.0
1313,4535,Alna,Maine,490.0
1314,4537,Boothbay,Maine,3474.0
1315,4538,Boothbay Harbor,Maine,3612.0
1316,4539,Bristol,Maine,2628.0
1317,4541,Chamberlain,Maine,218.0
1318,4543,Damariscotta,Maine,2143.0
1319,4544,East Boothbay,Maine,389.0
1320,4547,Friendship,Maine,2636.0
1321,4548,Georgetown,Maine,1704.0
1323,4551,Bremen,Maine,2141.0
1324,4553,Newcastle,Maine,3687.0
1325,4554,New Harbor,Maine,1877.0
1326,4555,Nobleboro,Maine,3513.0
1327,4556,Edgecomb,Maine,3220.0
1328,4558,Pemaquid,Maine,809.0
1329,4562,Phippsburg,Maine,5515.0
1330,4563,Cushing,Maine,3246.0
1331,4564,Round Pond,Maine,608.0
1333,4568,South Bristol,Maine,407.0
1334,4570,Squirrel Island,Maine,4.0
1335,4571,Trevett,Maine,552.0
1336,4572,Waldoboro,Maine,10306.0
1337,4573,Walpole,Maine,565.0
1338,4574,Washington,Maine,4038.0
1339,4575,West Boothbay Harbor,Maine,98.0
1340,4576,Southport,Maine,1559.0
1341,4578,Wiscasset,Maine,4915.0
1342,4579,Woolwich,Maine,8549.0
1343,4605,Ellsworth,Maine,27753.0
1344,4606,Addison,Maine,2719.0
1345,4607,Gouldsboro,Maine,2336.0
1346,4609,Bar Harbor,Maine,3424.0
1347,4611,Beals,Maine,1324.0
1348,4612,Bernard,Maine,1585.0
1349,4613,Birch Harbor,Maine,470.0
1350,4614,Blue Hill,Maine,2886.0
1351,4616,Brooklin,Maine,1326.0
1352,4617,Brooksville,Maine,1750.0
1353,4619,Calais,Maine,5212.0
1354,4622,Cherryfield,Maine,3809.0
1355,4623,Columbia Falls,Maine,2303.0
1356,4624,Corea,Maine,324.0
1357,4625,Cranberry Isles,Maine,118.0
1358,4626,Cutler,Maine,1247.0
1359,4627,Deer Isle,Maine,2626.0
1360,4628,Dennysville,Maine,1208.0
1361,4629,East Blue Hill,Maine,273.0
1362,4630,East Machias,Maine,3114.0
1363,4631,Eastport,Maine,2229.0
1364,4634,Franklin,Maine,5218.0
1365,4635,Frenchboro,Maine,164.0
1366,4637,Grand Lake Stream,Maine,285.0
1367,4640,Hancock,Maine,6110.0
1368,4642,Harborside,Maine,198.0
1369,4643,Harrington,Maine,2752.0
1370,4644,Hulls Cove,Maine,15.0
1371,4645,Isle Au Haut,Maine,92.0
